,agent_type,simulation_depth,simulation_limit,average_score,std_score,average_turns,std_turns
0,Ground,8,8,0.0,0.0,12.0,0.0
1,Ground,8,16,0.0,0.0,12.0,0.0
2,Ground,8,32,0.0,0.0,12.0,0.0
3,Ground,8,64,0.0018166037400563558,0.0018166037400563558,11.973333333333333,0.026666666666666665
4,Ground,8,128,0.005701445043087006,0.0025752927913063445,11.966666666666667,0.023962436425231447
5,Ground,8,256,0.00673711359500885,0.0030512788935944013,11.933333333333334,0.03622779862191886
6,Ground,8,512,0.026183198789755502,0.00560990312585324,11.753333333333334,0.06411445768169645
7,Ground,16,8,0.0,0.0,12.0,0.0
8,Ground,16,16,0.0018965570131937663,0.0013365605194928687,12.0,0.0
9,Ground,16,32,0.005504570603370666,0.0024830821275328087,11.973333333333333,0.021039361569976038
10,Ground,16,64,0.006842260758082072,0.003142440398236662,11.933333333333334,0.039760656041232925
11,Ground,16,128,0.009286490082740784,0.0034733110080388476,11.906666666666666,0.03824642419181308
12,Ground,16,256,0.01307526687781016,0.004131424969367002,11.88,0.04816080447052688
13,Ground,16,512,0.021780647933483124,0.005490634479882574,11.753333333333334,0.07074968741943528
14,Ground,32,8,0.002624992529551188,0.0018499108408313294,11.973333333333333,0.018792798531863466
15,Ground,32,16,0.002428118089834849,0.0017168588020524892,11.98,0.014867046874683931
16,Ground,32,32,0.003543739914894104,0.002038591583721224,11.973333333333333,0.0162383440672451
17,Ground,32,64,0.00569710781176885,0.002929981943837014,11.94,0.038109696840680725
18,Ground,32,128,0.0070895573496818545,0.0029475149137118063,11.953333333333333,0.030413506164139025
19,Ground,32,256,0.02396150380373001,0.0052736835889685375,11.793333333333333,0.05699143674964655
20,Ground,32,512,0.019613428513209026,0.004921693814022971,11.813333333333333,0.05465913627405034
21,Ground,64,8,0.0,0.0,12.0,0.0
22,Ground,64,16,0.0022607747713724773,0.001614054636562758,11.986666666666666,0.013333333333333332
23,Ground,64,32,0.0044763388236363725,0.0026155246817263504,11.946666666666667,0.033826331914618105
24,Ground,64,64,0.0022607747713724773,0.001614054636562758,11.986666666666666,0.013333333333333332
25,Ground,64,128,0.012894503672917683,0.004010648308382545,11.88,0.043267028950269334
26,Ground,64,256,0.015489965081214904,0.004350371927123141,11.853333333333333,0.04574676591952104
27,Ground,64,512,0.02652652551730474,0.005827285110253511,11.713333333333333,0.07100220034191188
28,Ground,128,8,0.003179522156715393,0.0018284828396339908,11.986666666666666,0.009396399265931733
29,Ground,128,16,0.0,0.0,12.0,0.0
30,Ground,128,32,0.002063900331656138,0.0014593299529254717,11.993333333333334,0.006666666666666666
31,Ground,128,64,0.0050760791699091595,0.0022469539320769056,11.986666666666666,0.009396399265931735
32,Ground,128,128,0.008246484299500784,0.0033725316117946013,11.913333333333334,0.040063335391037215
33,Ground,128,256,0.027842007875442505,0.005651815241176086,11.76,0.06251979552281633
34,Ground,128,512,0.02167983800172806,0.00525832010956084,11.78,0.06265562280714501
35,Ground,256,8,0.001312496264775594,0.0013124962647755947,11.986666666666666,0.013333333333333332
36,Ground,256,16,0.001312496264775594,0.0013124962647755943,11.986666666666666,0.013333333333333332
37,Ground,256,32,0.0011156218250592549,0.001115621825059255,11.993333333333334,0.006666666666666666
38,Ground,256,64,0.006168732444445292,0.0027300481315247938,11.946666666666667,0.02464361944033505
39,Ground,256,128,0.015341253081957499,0.004396280522430196,11.866666666666667,0.04975705331869027
40,Ground,256,256,0.00878967156012853,0.0033365191916977063,11.926666666666666,0.036755028774221966
41,Ground,256,512,0.030648195246855418,0.006051540697024211,11.7,0.07126219036969292
42,Abstract,8,8,0.002492391765117645,0.0018066165964731034,11.98,0.020000000000000004
43,Abstract,8,16,0.003880504071712494,0.002319346251041411,11.966666666666667,0.027443929686894505
44,Abstract,8,32,0.007644518613815308,0.0031419988628625674,11.933333333333334,0.034970958442360874
45,Abstract,8,64,0.010129189789295197,0.003314924859367717,11.94,0.025435798901780386
46,Abstract,8,128,0.022230030397574107,0.005420599744938774,11.766666666666667,0.06716813633267024
47,Abstract,8,256,0.03024489770332972,0.0061420286147850335,11.686666666666667,0.07516524178076743
48,Abstract,8,512,0.04557703375816345,0.0073502861263440656,11.493333333333334,0.09304525692340973
49,Abstract,16,8,0.002063900331656138,0.0014593299529254717,11.993333333333334,0.006666666666666666
50,Abstract,16,16,0.0028566095232963563,0.0020198338892094326,11.966666666666667,0.023962436425231447
51,Abstract,16,32,0.011535490850607554,0.003601441989067016,11.926666666666666,0.0329009994431014
52,Abstract,16,64,0.023324761192003884,0.005663913784730937,11.733333333333333,0.07307050725548714
53,Abstract,16,128,0.03260217954715093,0.006166978310376592,11.7,0.07188730927569434
54,Abstract,16,256,0.03339488873879115,0.006297361928010558,11.673333333333334,0.07478330614815662
55,Abstract,16,512,0.07147935142119725,0.008441203088669677,11.233333333333333,0.10926505206735196
56,Abstract,32,8,0.005788835088411967,0.002912860167652156,11.933333333333334,0.03622779862191886
57,Abstract,32,16,0.001312496264775594,0.0013124962647755947,11.986666666666666,0.013333333333333332
58,Abstract,32,32,0.005410765806833903,0.0023917863732350873,11.973333333333333,0.01319842261155699
59,Abstract,32,64,0.017329537371794382,0.004539700740838206,11.86,0.048262889342596864
60,Abstract,32,128,0.015752759079138437,0.004349568228075065,11.886666666666667,0.04780335059505085
61,Abstract,32,256,0.02433185249567032,0.005347114690589734,11.78,0.058213523494746296
62,Abstract,32,512,0.07744938135147095,0.008735426731232246,11.133333333333333,0.11495224829691689
63,Abstract,64,8,0.001312496264775594,0.0013124962647755943,11.986666666666666,0.013333333333333332
64,Abstract,64,16,0.0022607747713724773,0.001614054636562758,11.986666666666666,0.01333333333333333
65,Abstract,64,32,0.009650707840919495,0.00358420696769011,11.893333333333333,0.040297180905907795
66,Abstract,64,64,0.01969589094320933,0.004952873560692153,11.813333333333333,0.057062050033837124
