,agent_type,simulation_depth,simulation_limit,average_score,std_score,average_turns,std_turns
0,Ground,8,8,0.0011156218250592549,0.0011156218250592549,11.993333333333334,0.006666666666666666
1,Ground,8,16,0.0,0.0,12.0,0.0
2,Ground,8,32,0.003972231348355611,0.0022981653269449785,11.96,0.024812495949768348
3,Ground,8,64,0.00577706108490626,0.0026583781737611004,11.966666666666667,0.027443929686894505
4,Ground,8,128,0.011900582810242972,0.003968062733051309,11.886666666666667,0.04589323927211281
5,Ground,8,256,0.013902718623479207,0.004368060655035682,11.853333333333333,0.05383433587973599
6,Ground,8,512,0.02260514795780182,0.005432682443572431,11.746666666666666,0.06566586606218822
7,Ground,16,8,0.002063900331656138,0.0014593299529254717,11.993333333333334,0.006666666666666666
8,Ground,16,16,0.0011156218250592549,0.0011156218250592549,11.993333333333334,0.006666666666666666
9,Ground,16,32,0.0009482785065968831,0.000948278506596883,12.0,0.0
10,Ground,16,64,0.015356932679812113,0.004182583821187145,11.893333333333333,0.0402971809059078
11,Ground,16,128,0.00563717136780421,0.002513690939540057,11.966666666666667,0.019880328020616463
12,Ground,16,256,0.019650248587131502,0.004994306767691507,11.82,0.059128646762875846
13,Ground,16,512,0.01649818003177643,0.004678169014996606,11.826666666666666,0.055761289457282565
14,Ground,32,8,0.0,0.0,12.0,0.0
15,Ground,32,16,0.003543739914894104,0.002038591583721224,11.973333333333333,0.016238344067245104
16,Ground,32,32,0.0035732710361480713,0.002070746204263421,11.973333333333333,0.018792798531863466
17,Ground,32,64,0.006555918753147125,0.0026486186843505634,11.966666666666667,0.01748547922118043
18,Ground,32,128,0.009776746034622192,0.0034096283377885697,11.92,0.03210720298035125
19,Ground,32,256,0.01753775417804718,0.004600400614007213,11.853333333333333,0.049504630354617864
20,Ground,32,512,0.029699916740258535,0.006008323407363494,11.7,0.07126219036969292
21,Ground,64,8,0.0009482785065968831,0.000948278506596883,12.0,0.0
22,Ground,64,16,0.001312496264775594,0.001312496264775594,11.986666666666666,0.013333333333333332
23,Ground,64,32,0.0022607747713724773,0.0016140546365627582,11.986666666666666,0.013333333333333332
24,Ground,64,64,0.011535490850607554,0.003601441989067016,11.926666666666666,0.0329009994431014
25,Ground,64,128,0.005868788361549377,0.002639476508373567,11.96,0.024812495949768348
26,Ground,64,256,0.014422505696614584,0.004328866590428653,11.866666666666667,0.05064829526817226
27,Ground,64,512,0.03339175482590993,0.006336542835798374,11.68,0.07761546929462904
28,Ground,128,8,0.0022607747713724773,0.0016140546365627582,11.986666666666666,0.013333333333333332
29,Ground,128,16,0.0009482785065968831,0.0009482785065968832,12.0,0.0
30,Ground,128,32,0.004308995505174001,0.00255012516099784,11.953333333333333,0.033225777258358805
31,Ground,128,64,0.005481602052847544,0.002720523294606023,11.94,0.03025617691663536
32,Ground,128,128,0.009060084521770477,0.0033877691120842925,11.913333333333334,0.03531471376356933
33,Ground,128,256,0.01311183750629425,0.0036678942418694855,11.933333333333334,0.024424776848243727
34,Ground,128,512,0.02791758954524994,0.006178377901524328,11.68,0.08100045571170174
35,Ground,256,8,0.0033763965964317324,0.0019534405032732016,11.98,0.014867046874683931
36,Ground,256,16,0.0009482785065968831,0.000948278506596883,12.0,0.0
37,Ground,256,32,0.0022607747713724773,0.001614054636562758,11.986666666666666,0.01333333333333333
38,Ground,256,64,0.009644145270188649,0.003388213104887712,11.926666666666666,0.0329009994431014
39,Ground,256,128,0.007378159066041311,0.0030080051698353435,11.94,0.030256176916635364
40,Ground,256,256,0.011900582810242972,0.003968062733051309,11.886666666666667,0.04589323927211281
41,Ground,256,512,0.03266167342662811,0.006290394332422277,11.666666666666666,0.07607053518701623
42,Abstract,8,8,0.005193000336488088,0.002652102766989147,11.953333333333333,0.030413506164139025
43,Abstract,8,16,0.0022312436501185097,0.0015724242147066307,11.986666666666666,0.009396399265931733
44,Abstract,8,32,0.007669712503751119,0.003457664184282039,11.906666666666666,0.0466762534096719
45,Abstract,8,64,0.013110009431838989,0.004152999372338676,11.88,0.0490810405947276
46,Abstract,8,128,0.011889240443706513,0.003952853141079779,11.886666666666667,0.04589323927211281
47,Abstract,8,256,0.02881368656953176,0.005704503869236968,11.76,0.06323140272702908
48,Abstract,8,512,0.06447154104709625,0.008314714547665436,11.28,0.10790666279113797
49,Abstract,16,8,0.002428118089834849,0.0017168588020524895,11.98,0.014867046874683931
50,Abstract,16,16,0.002492391765117645,0.0018066165964731032,11.98,0.020000000000000014
51,Abstract,16,32,0.006787535746892294,0.002767764204450912,11.96,0.02293849377453313
52,Abstract,16,64,0.008892741203308106,0.003339078410233505,11.92,0.034782803228713854
53,Abstract,16,128,0.024994912644227346,0.005721367651172907,11.74,0.07168786430172946
54,Abstract,16,256,0.040136339565118154,0.006632681898240031,11.633333333333333,0.07651039418012957
55,Abstract,16,512,0.07302847196658452,0.008116687873955301,11.286666666666667,0.09846093794631307
56,Abstract,32,8,0.001312496264775594,0.001312496264775594,11.986666666666666,0.013333333333333332
57,Abstract,32,16,0.0029322255651156107,0.002125431237689142,11.966666666666667,0.027443929686894505
58,Abstract,32,32,0.008189499576886495,0.00341439034302961,11.92,0.04285138983438291
