,agent_type,simulation_depth,simulation_limit,average_score,std_score,average_turns,std_turns
0,Ground,8,8,0.001312496264775594,0.001312496264775594,11.986666666666666,0.013333333333333332
1,Ground,8,16,0.0,0.0,12.0,0.0
2,Ground,8,32,0.0022607747713724773,0.001614054636562758,11.986666666666666,0.013333333333333332
3,Ground,8,64,0.002764882246653239,0.002043565145910081,11.973333333333333,0.026666666666666665
4,Ground,8,128,0.0064759654800097145,0.0029212730923855288,11.94,0.031700499999585394
5,Ground,8,256,0.01766109009583791,0.004660474345893356,11.853333333333333,0.05299670047275825
6,Ground,8,512,0.009644145270188649,0.0033882131048877115,11.926666666666666,0.0329009994431014
7,Ground,8,1024,0.03593630621830622,0.006724924574757053,11.593333333333334,0.08518786538381075
8,Ground,16,8,0.0018965570131937663,0.001336560519492869,12.0,0.0
9,Ground,16,16,0.0028566095232963563,0.002019833889209432,11.966666666666667,0.023962436425231447
10,Ground,16,32,0.005389874776204427,0.0027387786610520246,11.946666666666667,0.0324766881344902
11,Ground,16,64,0.0029322255651156107,0.002125431237689142,11.966666666666667,0.027443929686894505
12,Ground,16,128,0.011870177487532298,0.0036896078349773808,11.913333333333334,0.03402416126210693
13,Ground,16,256,0.020119613508383434,0.005120641870979332,11.806666666666667,0.0625317220019166
14,Ground,16,512,0.022620395918687183,0.005136434256051709,11.806666666666667,0.054912308915171536
15,Ground,16,1024,0.041786463260650636,0.0069751357971499575,11.546666666666667,0.08491957857147929
16,Ground,32,8,0.002764882246653239,0.0020435651459100803,11.973333333333333,0.026666666666666665
17,Ground,32,16,0.002492391765117645,0.0018066165964731032,11.98,0.020000000000000007
18,Ground,32,32,0.0009482785065968831,0.000948278506596883,12.0,0.0
19,Ground,32,64,0.008106594582398733,0.0032604100921036203,11.913333333333334,0.03531471376356933
20,Ground,32,128,0.012525948683420817,0.0041559074555043525,11.866666666666667,0.05064829526817227
21,Ground,32,256,0.007545502384503682,0.003062520548844538,11.933333333333334,0.03089517047271959
22,Ground,32,512,0.034666511515776315,0.006368224520556228,11.66,0.0749824737165509
23,Ground,32,1024,0.05235276112953822,0.007870283326864912,11.406666666666666,0.1036672816975361
24,Ground,64,8,0.0011156218250592549,0.0011156218250592549,11.993333333333334,0.006666666666666666
25,Ground,64,16,0.0009482785065968831,0.0009482785065968832,12.0,0.0
26,Ground,64,32,0.011490280131498972,0.0038306488840252908,11.9,0.04309087219144258
27,Ground,64,64,0.010465953946113587,0.0034903395023225766,11.933333333333334,0.03366723148351161
28,Ground,64,128,0.011565896173318227,0.0038862368522966676,11.9,0.045119775968472955
29,Ground,64,256,0.019913656413555147,0.004814099826957779,11.833333333333334,0.05042696152772559
30,Ground,64,512,0.02381371130545934,0.0053150354254559076,11.806666666666667,0.06034699562269903
31,Ground,64,1024,0.047399371167023974,0.0070120886700680285,11.58,0.08097283218816487
32,Ground,128,8,0.0011156218250592549,0.0011156218250592549,11.993333333333334,0.006666666666666666
33,Ground,128,16,0.001312496264775594,0.001312496264775594,11.986666666666666,0.013333333333333332
34,Ground,128,32,0.004632339775562286,0.002656472427581443,11.94,0.0344077406617997
35,Ground,128,64,0.008262163897355398,0.0030890431622383283,11.94,0.02713789461960503
36,Ground,128,128,0.009426379799842835,0.003578459075600189,11.906666666666666,0.042670022239413075
37,Ground,128,256,0.01826213628053665,0.00480847423366652,11.833333333333334,0.056296329002960256
38,Ground,128,512,0.02407616525888443,0.0056802202413201944,11.74,0.07230930332091544
39,Ground,128,1024,0.0480537802974383,0.007196455751804724,11.526666666666667,0.08602411953883064
40,Ground,256,8,0.0,0.0,12.0,0.0
41,Ground,256,16,0.0,0.0,12.0,0.0
42,Ground,256,32,0.0028566095232963563,0.0020198338892094326,11.966666666666667,0.023962436425231447
43,Ground,256,64,0.0034406702717145283,0.0020325774445969663,11.98,0.02000000000000001
44,Ground,256,128,0.0181222465634346,0.004732497806143836,11.833333333333334,0.053022022073452114
45,Ground,256,256,0.01917133500178655,0.005056259955245681,11.806666666666667,0.0625317220019166
46,Ground,256,512,0.03080598990122477,0.006229349745565004,11.666666666666666,0.0766564529720235
47,Ground,256,1024,0.03918806105852127,0.006602427208034601,11.633333333333333,0.07651039418012957
48,Ground,512,8,0.0022607747713724773,0.001614054636562758,11.986666666666666,0.013333333333333332
49,Ground,512,16,0.0018166037400563558,0.0018166037400563558,11.973333333333333,0.026666666666666665
50,Ground,512,32,0.003012178838253021,0.0017328027979496658,11.993333333333334,0.006666666666666666
51,Ground,512,64,0.0011156218250592549,0.0011156218250592549,11.993333333333334,0.006666666666666666
52,Ground,512,128,0.005272953609625499,0.002348695471421108,11.98,0.014867046874683931
53,Ground,512,256,0.021347853640715283,0.005025971721873878,11.82,0.05439930253533676
54,Ground,512,512,0.0362092845638593,0.006688619840400936,11.62,0.08443522065877337
55,Ground,512,1024,0.05398119926452637,0.0073415640963848975,11.52,0.08707013296011025
56,Abstract,8,8,0.004308995505174001,0.00255012516099784,11.953333333333333,0.033225777258358805
57,Abstract,8,16,0.0,0.0,12.0,0.0
58,Abstract,8,32,0.006949667632579803,0.002818151217444838,11.953333333333333,0.023812591684741514
59,Abstract,8,64,0.007383370498816173,0.0030164335256409355,11.94,0.030256176916635354
60,Abstract,8,128,0.026089643438657124,0.005948986245964026,11.706666666666667,0.0771683807386903
61,Abstract,8,256,0.04064996133248011,0.007015546783192712,11.566666666666666,0.0889494573659516
62,Abstract,8,512,0.05875131686528524,0.007970037180436169,11.373333333333333,0.10212361096475311
63,Abstract,8,1024,0.08187535425027212,0.008810366368773866,11.12,0.11774161222066797
64,Abstract,16,8,0.0,0.0,12.0,0.0
65,Abstract,16,16,0.003960457344849904,0.001965578014676279,11.993333333333334,0.006666666666666666
66,Abstract,16,32,0.008528523445129395,0.003219175178793111,11.933333333333334,0.03231094268435045
67,Abstract,16,64,0.012266878088315327,0.004130368716160591,11.88,0.05174364619641936
68,Abstract,16,128,0.02309835563103358,0.005615663084310131,11.74,0.07168786430172945
69,Abstract,16,256,0.0328463422258695,0.006103606391631737,11.726666666666667,0.07072438654101766
70,Abstract,16,512,0.07912910332282384,0.008779582658556832,11.153333333333334,0.11805154399465831
71,Abstract,16,1024,0.11620144546031952,0.00932508100961399,10.68,0.1305023849713923
72,Abstract,32,8,0.006702371040980021,0.003021357215218005,11.933333333333334,0.03497095844236086
73,Abstract,32,16,0.008331649005413055,0.0031470817574908365,11.94,0.030256176916635364
74,Abstract,32,32,0.008645444611708323,0.003513191944563968,11.9,0.04309087219144258
75,Abstract,32,64,0.011318599581718445,0.004037918176333202,11.88,0.05174364619641938
76,Abstract,32,128,0.029250102639198302,0.005967657355428138,11.72,0.07149412140849873
