,agent_type,simulation_depth,simulation_limit,average_score,std_score,average_turns,std_turns
0,Ground,8,8,0.003012178838253021,0.0017328027979496654,11.993333333333334,0.006666666666666666
1,Ground,8,16,0.005117384294668834,0.0025686990331038446,11.953333333333333,0.0273131916840594
2,Ground,8,32,0.00633815328280131,0.002886439896986937,11.946666666666667,0.0324766881344902
3,Ground,8,64,0.008830545047918956,0.0033739229948820827,11.926666666666666,0.03795283387056703
4,Ground,8,128,0.02203228175640106,0.00519199198608758,11.8,0.059828240359541034
5,Ground,8,256,0.02316879461208979,0.005107466878289435,11.82,0.052728675302013264
6,Ground,8,512,0.042706607083479564,0.006619094750138787,11.633333333333333,0.07167954205137617
7,Ground,8,1024,0.06457195371389389,0.008028741527216793,11.366666666666667,0.101186105220206
8,Ground,16,8,0.0050256570180257166,0.002587938917641075,11.96,0.029734093749367863
9,Ground,16,16,0.004324675103028615,0.0021615238198065805,11.98,0.014867046874683931
10,Ground,16,32,0.009813566108544667,0.0035143217081230645,11.926666666666666,0.03911397521883753
11,Ground,16,64,0.014120484093825022,0.0042120645908732615,11.873333333333333,0.04662829998437923
12,Ground,16,128,0.02728226681550344,0.005670628174775502,11.746666666666666,0.06428868522898326
13,Ground,16,256,0.038162338435649874,0.0068243848443467,11.58,0.08527885565294899
14,Ground,16,512,0.03766213655471802,0.006479972849752279,11.653333333333334,0.07507589994911336
15,Ground,16,1024,0.10688906947771708,0.009006987113690164,10.84,0.12080268453392924
16,Ground,32,8,0.0022312436501185097,0.0015724242147066303,11.986666666666666,0.009396399265931733
17,Ground,32,16,0.0050256570180257166,0.0025879389176410757,11.96,0.029734093749367863
18,Ground,32,32,0.01432870090007782,0.004278464672515481,11.866666666666667,0.04792487285046289
19,Ground,32,64,0.01761770745118459,0.004430932043188997,11.88,0.042220259776207796
20,Ground,32,128,0.021800664762655894,0.005134085919140456,11.806666666666667,0.05808014725228518
21,Ground,32,256,0.026368730862935383,0.0056360033885609565,11.746666666666666,0.06498092417844076
22,Ground,32,512,0.06402638236681621,0.0077204723306808125,11.44,0.09387506572144605
23,Ground,32,1024,0.09549418379863103,0.009127803821231267,10.913333333333334,0.12258829322003402
24,Ground,64,8,0.0022607747713724773,0.001614054636562758,11.986666666666666,0.01333333333333333
25,Ground,64,16,0.004856236179669698,0.002411653086239345,11.96,0.020897105972629792
26,Ground,64,32,0.009215653836727143,0.0032228717301294283,11.94,0.027137894619605033
27,Ground,64,64,0.012670175631841024,0.004006731468812823,11.893333333333333,0.04551142803767354
28,Ground,64,128,0.011412154932816823,0.0035219182352339362,11.926666666666666,0.02691716793986799
29,Ground,64,256,0.03820503999789556,0.00655839448847797,11.633333333333333,0.07592334923451304
30,Ground,64,512,0.0540517516930898,0.007550603864940306,11.453333333333333,0.09151309079430286
31,Ground,64,1024,0.08626491685708364,0.008720062811988047,11.08,0.11253435965476623
32,Ground,128,8,0.006233006119728089,0.002786789375986608,11.946666666666667,0.028040665048211857
33,Ground,128,16,0.006372895836830139,0.002917774596137837,11.946666666666667,0.033826331914618105
34,Ground,128,32,0.008205179174741109,0.0031346916265315213,11.946666666666667,0.031068469765534984
35,Ground,128,64,0.011505959729353588,0.003583490805730609,11.926666666666666,0.03151174869381233
36,Ground,128,128,0.024296190440654754,0.005329046544936556,11.78,0.05743978463626411
37,Ground,128,256,0.02208926647901535,0.005163535664476409,11.793333333333333,0.057771180716702855
38,Ground,128,512,0.0670234719912211,0.008083641350273169,11.346666666666666,0.10187796650727267
39,Ground,128,1024,0.07422221899032592,0.008260497952015129,11.253333333333334,0.10283962304776072
40,Ground,256,8,0.0022312436501185097,0.0015724242147066307,11.986666666666666,0.009396399265931733
41,Ground,256,16,0.0056719139218330385,0.002549674950359221,11.966666666666667,0.02201619632952712
42,Ground,256,32,0.014772871931393941,0.004187575158843512,11.88,0.042220259776207796
43,Ground,256,64,0.010592423776785532,0.0035009233048811407,11.926666666666666,0.032900999443101396
44,Ground,256,128,0.01857254852851232,0.004655524492396406,11.846666666666666,0.047990180452212754
45,Ground,256,256,0.033966732919216154,0.00611135511608778,11.713333333333333,0.06843515630829734
46,Ground,256,512,0.048700525065263116,0.007066973241398815,11.566666666666666,0.08160397995879605
47,Ground,256,1024,0.07858158042033514,0.008445166542642516,11.166666666666666,0.10551531867821069
48,Ground,512,8,0.0,0.0,12.0,0.0
49,Ground,512,16,0.00633815328280131,0.0028864398969869376,11.946666666666667,0.0324766881344902
50,Ground,512,32,0.008997888366381327,0.003422138367846544,11.92,0.03844866416777511
51,Ground,512,64,0.013149089217185973,0.003933576524944882,11.906666666666666,0.04051863621453781
52,Ground,512,128,0.01979239801565806,0.004813241592422523,11.84,0.05101212734698805
53,Ground,512,256,0.025804255306720734,0.005177555228483822,11.82,0.04736454842418845
54,Ground,512,512,0.06924810777107875,0.008417561604232494,11.246666666666666,0.10947777875788255
55,Ground,512,1024,0.08331435471773148,0.008487421265842912,11.18,0.109123003888404
56,Abstract,8,8,0.005349001288414002,0.002692215595925777,11.946666666666667,0.031068469765534974
57,Abstract,8,16,0.008823256095250448,0.003284513970494405,11.92,0.03210720298035125
58,Abstract,8,32,0.018642033636569976,0.004693210828198174,11.846666666666666,0.049819959223808025
59,Abstract,8,64,0.025522942543029784,0.005206908709803678,11.84,0.0518818137219421
60,Abstract,8,128,0.03393243292967479,0.006155214665664658,11.72,0.07023132120889655
61,Abstract,8,256,0.06531467239061992,0.008290423722120863,11.28,0.10665548039778093
62,Abstract,8,512,0.11744428694248199,0.008964045187665198,10.746666666666666,0.1244897115922403
63,Abstract,8,1024,0.14456141233444214,0.008832999126270518,10.4,0.13175803190286817
64,Abstract,16,8,0.005469828049341837,0.0024461027369517803,11.973333333333333,0.018792798531863466
65,Abstract,16,16,0.007453775107860565,0.00307916138317172,11.94,0.03308182520413118
66,Abstract,16,32,0.014963615437348683,0.0042317807769797445,11.873333333333333,0.04365480481681636
67,Abstract,16,64,0.027920133074124654,0.005847713142886623,11.733333333333333,0.07057873047967282
68,Abstract,16,128,0.04219710598389308,0.006745782376224267,11.633333333333333,0.0793805247567921
69,Abstract,16,256,0.07858797172705333,0.008668011426465444,11.16,0.11433300395853968
70,Abstract,16,512,0.13540544549624126,0.009066475170026006,10.48,0.13063945294843615
71,Abstract,16,1024,0.18842033634583155,0.007228398264054894,9.806666666666667,0.12467287546299628
72,Abstract,32,8,0.004828782578309377,0.0024958377127559227,11.966666666666667,0.027443929686894505
73,Abstract,32,16,0.009825340112050374,0.0037104715305770297,11.893333333333333,0.04551142803767354
74,Abstract,32,32,0.014333038131395975,0.004043772522131015,11.893333333333333,0.03801173334297594
75,Abstract,32,64,0.023745384216308594,0.005331691286793455,11.813333333333333,0.06230951584112141
76,Abstract,32,128,0.048297659158706666,0.007241500872655946,11.52,0.08707013296011024
77,Abstract,32,256,0.04910720596710841,0.007251312213610908,11.526666666666667,0.08757057450005651
78,Abstract,32,512,0.11693692048390707,0.009149966519217944,10.706666666666667,0.12640146498551633
79,Abstract,32,1024,0.18775344878435135,0.007720859790971802,9.766666666666667,0.13291320835233628
80,Abstract,64,8,0.003960457344849904,0.0019655780146762792,11.993333333333334,0.006666666666666666
81,Abstract,64,16,0.01147642860809962,0.0035654476020591315,11.926666666666666,0.030058357359127395
82,Abstract,64,32,0.0163812588651975,0.004462976663572594,11.86,0.04826288934259686
83,Abstract,64,64,0.020394363701343537,0.004956909465854959,11.82,0.05439930253533676
84,Abstract,64,128,0.03487723747889201,0.006549867329441539,11.626666666666667,0.08112556438091693
85,Abstract,64,256,0.07273761053880055,0.008262815606423972,11.28,0.10453690355953994
86,Abstract,64,512,0.11359829783439636,0.008940217849483728,10.813333333333333,0.1234792654991227
87,Abstract,64,1024,0.18898304005463917,0.007563074116080687,9.746666666666666,0.129077493213526
88,Abstract,128,8,0.0071695106228192645,0.0026774110845365234,11.98,0.014867046874683931
89,Abstract,128,16,0.014640271166960398,0.004171222942733352,11.886666666666667,0.042868788588534566
