,agent_type,simulation_depth,simulation_limit,average_score,std_score,average_turns,std_turns
0,Ground,8,8,0.011396475334962209,0.0037731091729542405,11.9,0.03985432084956803
1,Ground,8,16,0.00960940271615982,0.003361493753300933,11.926666666666666,0.03151174869381233
2,Ground,8,32,0.018131760855515797,0.005129341017176227,11.78,0.06746943959780649
3,Ground,8,64,0.018724064429601034,0.0045868168880448855,11.88,0.047222638941881966
4,Ground,8,128,0.058610155681769055,0.0073318922897067885,11.513333333333334,0.0828662525344165
5,Ground,8,256,0.07967275659243266,0.008473582756127671,11.213333333333333,0.11015005696081728
6,Ground,8,512,0.13217061887184778,0.008849195074412277,10.62,0.13027934193540833
7,Ground,8,1024,0.1535211185614268,0.008419931874687463,10.306666666666667,0.126542975047728
8,Ground,16,8,0.011153515974680582,0.0036721598741017857,11.906666666666666,0.03705810983910444
9,Ground,16,16,0.016562022070089975,0.0045708941170225,11.86,0.052694722513365856
10,Ground,16,32,0.016138299504915875,0.004379819903023024,11.866666666666667,0.04601980574173563
11,Ground,16,64,0.023686753610769908,0.005429080552851522,11.78,0.0647625157416708
12,Ground,16,128,0.06599170903364818,0.007762278406733165,11.44,0.09435048183670708
13,Ground,16,256,0.09783274273077647,0.00869008027563409,11.053333333333333,0.11731014617341265
14,Ground,16,512,0.14455754111210506,0.008686838771599299,10.42,0.1284113914674745
15,Ground,16,1024,0.17040466775496801,0.007791149234995023,10.14,0.1290231756924771
16,Ground,32,8,0.007515971263249715,0.0030411301305862323,11.933333333333334,0.029411326048402322
17,Ground,32,16,0.014331210056940715,0.004488438681051752,11.84,0.056821081886533564
18,Ground,32,32,0.023638591170310974,0.005351466660318608,11.773333333333333,0.06067971932253719
19,Ground,32,64,0.032685073614120486,0.006294549275186036,11.666666666666666,0.07665645297202352
20,Ground,32,128,0.052790403962135315,0.007332493021815606,11.533333333333333,0.08806478531810849
21,Ground,32,256,0.07600746353467305,0.00856843828806455,11.173333333333334,0.11062024308625587
22,Ground,32,512,0.15052057683467865,0.008485821466244459,10.386666666666667,0.13031940341059944
23,Ground,32,1024,0.16339077174663544,0.008114577921227984,10.213333333333333,0.12956187284979334
24,Ground,64,8,0.010759767095247905,0.0035468550935168867,11.92,0.03347174841316855
25,Ground,64,16,0.017203499178091684,0.004673610458976922,11.833333333333334,0.053859263672748244
26,Ground,64,32,0.021434369484583538,0.005009120607492927,11.813333333333333,0.05299670047275825
27,Ground,64,64,0.031040558616320293,0.006474722487482358,11.64,0.08528410212966213
28,Ground,64,128,0.061976231932640076,0.007718877895677949,11.4,0.09073401893663553
29,Ground,64,256,0.089546406964461,0.008867381927111081,11.046666666666667,0.11789984247689882
30,Ground,64,512,0.136031969388326,0.009122136637744619,10.466666666666667,0.13299733951912274
